Date,Realised/System total load in MAW
2016-11-05 01:30:00,44437
2016-11-05 01:45:00,44614
2016-11-05 02:00:00,44384
2016-11-05 02:15:00,44440
2016-11-05 02:30:00,44614
2016-11-05 02:45:00,44376
2016-11-05 03:00:00,44394
2016-11-05 03:15:00,44595
2016-11-05 03:30:00,44901
2016-11-05 03:45:00,44711
2016-11-05 04:00:00,45372
2016-11-05 04:15:00,45131
2016-11-05 04:30:00,45026
2016-11-05 04:45:00,45052
2016-11-05 05:00:00,45829
2016-11-05 05:15:00,46309
2016-11-05 05:30:00,46781
2016-11-05 05:45:00,47697
2016-11-05 06:00:00,49079
2016-11-05 06:15:00,49710
2016-11-05 06:30:00,50177
2016-11-05 06:45:00,51388
2016-11-05 07:00:00,52836
2016-11-05 07:15:00,53726
2016-11-05 07:30:00,54623
2016-11-05 07:45:00,55188
2016-11-05 08:00:00,56180
2016-11-05 08:15:00,56765
2016-11-05 08:30:00,57404
2016-11-05 08:45:00,57767
2016-11-05 09:00:00,58144
2016-11-05 09:15:00,58649
2016-11-05 09:30:00,59295
2016-11-05 09:45:00,59423
2016-11-05 10:00:00,59733
2016-11-05 10:15:00,60021
2016-11-05 10:30:00,60593
2016-11-05 10:45:00,60184
2016-11-05 11:00:00,59688
2016-11-05 11:15:00,59343
2016-11-05 11:30:00,58896
2016-11-05 11:45:00,58381
2016-11-05 12:00:00,58012
2016-11-05 12:15:00,57456
2016-11-05 12:30:00,56979
2016-11-05 12:45:00,56184
2016-11-05 13:00:00,55616
2016-11-05 13:15:00,55304
2016-11-05 13:30:00,55359
2016-11-05 13:45:00,55222
2016-11-05 14:00:00,55325
2016-11-05 14:15:00,54885
2016-11-05 14:30:00,54715
2016-11-05 14:45:00,54486
2016-11-05 15:00:00,55028
2016-11-05 15:15:00,55851
2016-11-05 15:30:00,56242
2016-11-05 15:45:00,57082
2016-11-05 16:00:00,58438
2016-11-05 16:15:00,59724
2016-11-05 16:30:00,60540
2016-11-05 16:45:00,60685
2016-11-05 17:00:00,60589
2016-11-05 17:15:00,60609
2016-11-05 17:30:00,60045
2016-11-05 17:45:00,59458
2016-11-05 18:00:00,59304
2016-11-05 18:15:00,58577
2016-11-05 18:30:00,57628
2016-11-05 18:45:00,56798
2016-11-05 19:00:00,56109
2016-11-05 19:15:00,54546
2016-11-05 19:30:00,53266
2016-11-05 19:45:00,52346
2016-11-05 20:00:00,52064
2016-11-05 20:15:00,51695
2016-11-05 20:30:00,50957
2016-11-05 20:45:00,50663
2016-11-05 21:00:00,50942
2016-11-05 21:15:00,50507
2016-11-05 21:30:00,49499
2016-11-05 21:45:00,49051
2016-11-05 22:00:00,47784
2016-11-05 22:15:00,46911
2016-11-05 22:30:00,46474
2016-11-05 22:45:00,45726
2016-11-05 23:00:00,44484
2016-11-05 23:15:00,43844
2016-11-05 23:30:00,43218
2016-11-05 23:45:00,42549
2016-11-06 00:00:00,41748
2016-11-06 00:15:00,41282
2016-11-06 00:30:00,41088
2016-11-06 00:45:00,40652
2016-11-06 01:00:00,40631
2016-11-06 01:15:00,40319
2016-11-06 01:30:00,40175
2016-11-06 01:45:00,39909
2016-11-06 02:00:00,40142
2016-11-06 02:15:00,40257
2016-11-06 02:30:00,40395
2016-11-06 02:45:00,40069
2016-11-06 03:00:00,40428
2016-11-06 03:15:00,40492
2016-11-06 03:30:00,40596
2016-11-06 03:45:00,40768
2016-11-06 04:00:00,40658
2016-11-06 04:15:00,40407
2016-11-06 04:30:00,40342
2016-11-06 04:45:00,40158
2016-11-06 05:00:00,40083
2016-11-06 05:15:00,40437
2016-11-06 05:30:00,40809
2016-11-06 05:45:00,40984
2016-11-06 06:00:00,41253
2016-11-06 06:15:00,41445
2016-11-06 06:30:00,41963
2016-11-06 06:45:00,42817
2016-11-06 07:00:00,44407
2016-11-06 07:15:00,45307
2016-11-06 07:30:00,46425
2016-11-06 07:45:00,47072
2016-11-06 08:00:00,48486
2016-11-06 08:15:00,49207
2016-11-06 08:30:00,49884
2016-11-06 08:45:00,50522
2016-11-06 09:00:00,51060
2016-11-06 09:15:00,51499
2016-11-06 09:30:00,52417
2016-11-06 09:45:00,52908
2016-11-06 10:00:00,53915
2016-11-06 10:15:00,54701
2016-11-06 10:30:00,55634
2016-11-06 10:45:00,55493
2016-11-06 11:00:00,55342
2016-11-06 11:15:00,54970
2016-11-06 11:30:00,54459
2016-11-06 11:45:00,53877
2016-11-06 12:00:00,53505
2016-11-06 12:15:00,52898
2016-11-06 12:30:00,52203
2016-11-06 12:45:00,51626
2016-11-06 13:00:00,50883
2016-11-06 13:15:00,50939
2016-11-06 13:30:00,50905
2016-11-06 13:45:00,50661
2016-11-06 14:00:00,50982
2016-11-06 14:15:00,50689
2016-11-06 14:30:00,50732
2016-11-06 14:45:00,50457
2016-11-06 15:00:00,50981
2016-11-06 15:15:00,51236
2016-11-06 15:30:00,52028
2016-11-06 15:45:00,53405
2016-11-06 16:00:00,55439
2016-11-06 16:15:00,56358
2016-11-06 16:30:00,56913
2016-11-06 16:45:00,57085
2016-11-06 17:00:00,57569
2016-11-06 17:15:00,57605
2016-11-06 17:30:00,57117
2016-11-06 17:45:00,56718
2016-11-06 18:00:00,56394
2016-11-06 18:15:00,55775
2016-11-06 18:30:00,55089
2016-11-06 18:45:00,54417
2016-11-06 19:00:00,54170
2016-11-06 19:15:00,53116
2016-11-06 19:30:00,52251
2016-11-06 19:45:00,51843
2016-11-06 20:00:00,51395
2016-11-06 20:15:00,51356
2016-11-06 20:30:00,51240
2016-11-06 20:45:00,51224
2016-11-06 21:00:00,52084
2016-11-06 21:15:00,51423
2016-11-06 21:30:00,50789
2016-11-06 21:45:00,50009
2016-11-06 22:00:00,49017
2016-11-06 22:15:00,48171
2016-11-06 22:30:00,47294
2016-11-06 22:45:00,46692
2016-11-06 23:00:00,45752
2016-11-06 23:15:00,44926
2016-11-06 23:30:00,44402
2016-11-06 23:45:00,44167
2016-11-07 00:00:00,43824
2016-11-07 00:15:00,43338
2016-11-07 00:30:00,43148
2016-11-07 00:45:00,43134
2016-11-07 01:00:00,43100
2016-11-07 01:15:00,43167
2016-11-07 01:30:00,43166
2016-11-07 01:45:00,43010
2016-11-07 02:00:00,43738
2016-11-07 02:15:00,43935
2016-11-07 02:30:00,44055
2016-11-07 02:45:00,44186
2016-11-07 03:00:00,44920
2016-11-07 03:15:00,45263
2016-11-07 03:30:00,45635
2016-11-07 03:45:00,46358
2016-11-07 04:00:00,48347
2016-11-07 04:15:00,48980
2016-11-07 04:30:00,50200
2016-11-07 04:45:00,52100
2016-11-07 05:00:00,56068
2016-11-07 05:15:00,59070
2016-11-07 05:30:00,61411
2016-11-07 05:45:00,63118
2016-11-07 06:00:00,65272
2016-11-07 06:15:00,65975
2016-11-07 06:30:00,66773
2016-11-07 06:45:00,67658
2016-11-07 07:00:00,68553
2016-11-07 07:15:00,68963
2016-11-07 07:30:00,69416
2016-11-07 07:45:00,69548
2016-11-07 08:00:00,69418
2016-11-07 08:15:00,69946
2016-11-07 08:30:00,70156
2016-11-07 08:45:00,70045
2016-11-07 09:00:00,70048
2016-11-07 09:15:00,70129
2016-11-07 09:30:00,70299
2016-11-07 09:45:00,70641
2016-11-07 10:00:00,70717
2016-11-07 10:15:00,71195
2016-11-07 10:30:00,71418
2016-11-07 10:45:00,71392
2016-11-07 11:00:00,71042
2016-11-07 11:15:00,70833
2016-11-07 11:30:00,71006
2016-11-07 11:45:00,70730
2016-11-07 12:00:00,71051
2016-11-07 12:15:00,70898
2016-11-07 12:30:00,70377
2016-11-07 12:45:00,69710
2016-11-07 13:00:00,69412
2016-11-07 13:15:00,69313
2016-11-07 13:30:00,69243
2016-11-07 13:45:00,68879
2016-11-07 14:00:00,69118
2016-11-07 14:15:00,68792
2016-11-07 14:30:00,68462
2016-11-07 14:45:00,68104
2016-11-07 15:00:00,67637
2016-11-07 15:15:00,67764
2016-11-07 15:30:00,68178
2016-11-07 15:45:00,68902
2016-11-07 16:00:00,70008
2016-11-07 16:15:00,70902
2016-11-07 16:30:00,71501
2016-11-07 16:45:00,71658
2016-11-07 17:00:00,71292
2016-11-07 17:15:00,70985
2016-11-07 17:30:00,70813
2016-11-07 17:45:00,70612
2016-11-07 18:00:00,69893
2016-11-07 18:15:00,69178
2016-11-07 18:30:00,68602
2016-11-07 18:45:00,67978
2016-11-07 19:00:00,67055
2016-11-07 19:15:00,65475
2016-11-07 19:30:00,64351
2016-11-07 19:45:00,63261
2016-11-07 20:00:00,62358
2016-11-07 20:15:00,61623
2016-11-07 20:30:00,60801
2016-11-07 20:45:00,59600
2016-11-07 21:00:00,59412
2016-11-07 21:15:00,58445
2016-11-07 21:30:00,57287
2016-11-07 21:45:00,56263
2016-11-07 22:00:00,55041
2016-11-07 22:15:00,53965
2016-11-07 22:30:00,52983
2016-11-07 22:45:00,52149
2016-11-07 23:00:00,51388
2016-11-07 23:15:00,50718
2016-11-07 23:30:00,50246
2016-11-07 23:45:00,49667
2016-11-08 00:00:00,48925
2016-11-08 00:15:00,48883
2016-11-08 00:30:00,48499
2016-11-08 00:45:00,48253
2016-11-08 01:00:00,47863
2016-11-08 01:15:00,47674
2016-11-08 01:30:00,47948
2016-11-08 01:45:00,48205
2016-11-08 02:00:00,48363
2016-11-08 02:15:00,48449
2016-11-08 02:30:00,48667
2016-11-08 02:45:00,48916
2016-11-08 03:00:00,49466
2016-11-08 03:15:00,49520
2016-11-08 03:30:00,50000
2016-11-08 03:45:00,50502
2016-11-08 04:00:00,51719
2016-11-08 04:15:00,52506
2016-11-08 04:30:00,53408
2016-11-08 04:45:00,54983
2016-11-08 05:00:00,57932
2016-11-08 05:15:00,60551
2016-11-08 05:30:00,62579
2016-11-08 05:45:00,64514
2016-11-08 06:00:00,66380
2016-11-08 06:15:00,67483
2016-11-08 06:30:00,68256
2016-11-08 06:45:00,68876
2016-11-08 07:00:00,69687
2016-11-08 07:15:00,70134
2016-11-08 07:30:00,70511
2016-11-08 07:45:00,70457
2016-11-08 08:00:00,69722
2016-11-08 08:15:00,70136
2016-11-08 08:30:00,70192
2016-11-08 08:45:00,70303
2016-11-08 09:00:00,70693
2016-11-08 09:15:00,70808
2016-11-08 09:30:00,71096
2016-11-08 09:45:00,71389
2016-11-08 10:00:00,71558
2016-11-08 10:15:00,71713
2016-11-08 10:30:00,71861
2016-11-08 10:45:00,71460
2016-11-08 11:00:00,71315
2016-11-08 11:15:00,71115
2016-11-08 11:30:00,71048
2016-11-08 11:45:00,71088
2016-11-08 12:00:00,71370
2016-11-08 12:15:00,70990
2016-11-08 12:30:00,70574
2016-11-08 12:45:00,70484
2016-11-08 13:00:00,70184
2016-11-08 13:15:00,70267
2016-11-08 13:30:00,69798
2016-11-08 13:45:00,69673
2016-11-08 14:00:00,69640
2016-11-08 14:15:00,69105
2016-11-08 14:30:00,68931
2016-11-08 14:45:00,68830
2016-11-08 15:00:00,69010
2016-11-08 15:15:00,68925
2016-11-08 15:30:00,69166
2016-11-08 15:45:00,70007
2016-11-08 16:00:00,71473
2016-11-08 16:15:00,72654
2016-11-08 16:30:00,73296
2016-11-08 16:45:00,73387
2016-11-08 17:00:00,72809
2016-11-08 17:15:00,72371
2016-11-08 17:30:00,72223
2016-11-08 17:45:00,72034
2016-11-08 18:00:00,71558
2016-11-08 18:15:00,70689
2016-11-08 18:30:00,70160
2016-11-08 18:45:00,69226
2016-11-08 19:00:00,68335
2016-11-08 19:15:00,66696
2016-11-08 19:30:00,65297
2016-11-08 19:45:00,64231
2016-11-08 20:00:00,63500
2016-11-08 20:15:00,62234
2016-11-08 20:30:00,61368
2016-11-08 20:45:00,60590
2016-11-08 21:00:00,60476
2016-11-08 21:15:00,59254
2016-11-08 21:30:00,58181
2016-11-08 21:45:00,57198
2016-11-08 22:00:00,55943
2016-11-08 22:15:00,54914
2016-11-08 22:30:00,54202
2016-11-08 22:45:00,53680
2016-11-08 23:00:00,52703
2016-11-08 23:15:00,52245
2016-11-08 23:30:00,51824
2016-11-08 23:45:00,51186
2016-11-09 00:00:00,50637
2016-11-09 00:15:00,50291
2016-11-09 00:30:00,50140
2016-11-09 00:45:00,49761
2016-11-09 01:00:00,49264
2016-11-09 01:15:00,49563
2016-11-09 01:30:00,49535
2016-11-09 01:45:00,49540
2016-11-09 02:00:00,49705
2016-11-09 02:15:00,50011
2016-11-09 02:30:00,50204
2016-11-09 02:45:00,50547
2016-11-09 03:00:00,50840
2016-11-09 03:15:00,51401
2016-11-09 03:30:00,51748
2016-11-09 03:45:00,52217
2016-11-09 04:00:00,53367
2016-11-09 04:15:00,54269
2016-11-09 04:30:00,55061
2016-11-09 04:45:00,56270
2016-11-09 05:00:00,58921
2016-11-09 05:15:00,61260
2016-11-09 05:30:00,63193
2016-11-09 05:45:00,65256
2016-11-09 06:00:00,67135
2016-11-09 06:15:00,68018
2016-11-09 06:30:00,68601
2016-11-09 06:45:00,69247
2016-11-09 07:00:00,69810
2016-11-09 07:15:00,70289
2016-11-09 07:30:00,70540
2016-11-09 07:45:00,70568
2016-11-09 08:00:00,70086
2016-11-09 08:15:00,70228
2016-11-09 08:30:00,70220
2016-11-09 08:45:00,70457
2016-11-09 09:00:00,70664
2016-11-09 09:15:00,70605
2016-11-09 09:30:00,70882
2016-11-09 09:45:00,71036
2016-11-09 10:00:00,71128
2016-11-09 10:15:00,71557
2016-11-09 10:30:00,71884
2016-11-09 10:45:00,72037
2016-11-09 11:00:00,71681
2016-11-09 11:15:00,71557
2016-11-09 11:30:00,71347
2016-11-09 11:45:00,71267
2016-11-09 12:00:00,71295
2016-11-09 12:15:00,71040
2016-11-09 12:30:00,70539
2016-11-09 12:45:00,69658
2016-11-09 13:00:00,69721
2016-11-09 13:15:00,69625
2016-11-09 13:30:00,69731
2016-11-09 13:45:00,69544
2016-11-09 14:00:00,69609
2016-11-09 14:15:00,69531
2016-11-09 14:30:00,69331
2016-11-09 14:45:00,69097
2016-11-09 15:00:00,69347
2016-11-09 15:15:00,69468
2016-11-09 15:30:00,69972
2016-11-09 15:45:00,70894
2016-11-09 16:00:00,71959
2016-11-09 16:15:00,72356
2016-11-09 16:30:00,72509
2016-11-09 16:45:00,72591
2016-11-09 17:00:00,72422
2016-11-09 17:15:00,71948
2016-11-09 17:30:00,72072
2016-11-09 17:45:00,71797
2016-11-09 18:00:00,71343
2016-11-09 18:15:00,70477
2016-11-09 18:30:00,70040
2016-11-09 18:45:00,69175
2016-11-09 19:00:00,67972
2016-11-09 19:15:00,66561
2016-11-09 19:30:00,65494
2016-11-09 19:45:00,64537
2016-11-09 20:00:00,63803
2016-11-09 20:15:00,63067
2016-11-09 20:30:00,62178
2016-11-09 20:45:00,61147
2016-11-09 21:00:00,60754
2016-11-09 21:15:00,59855
2016-11-09 21:30:00,58937
2016-11-09 21:45:00,57814
2016-11-09 22:00:00,56396
2016-11-09 22:15:00,55072
2016-11-09 22:30:00,54147
2016-11-09 22:45:00,53452
2016-11-09 23:00:00,52434
2016-11-09 23:15:00,51553
2016-11-09 23:30:00,51058
2016-11-09 23:45:00,50780
2016-11-10 00:00:00,50259
2016-11-10 00:15:00,49805
2016-11-10 00:30:00,49472
2016-11-10 00:45:00,49047
2016-11-10 01:00:00,48544
2016-11-10 01:15:00,48475
2016-11-10 01:30:00,48631
2016-11-10 01:45:00,48571
2016-11-10 02:00:00,48970
2016-11-10 02:15:00,49035
2016-11-10 02:30:00,49011
2016-11-10 02:45:00,49101
2016-11-10 03:00:00,49503
2016-11-10 03:15:00,49827
2016-11-10 03:30:00,50304
2016-11-10 03:45:00,51016
2016-11-10 04:00:00,52015
2016-11-10 04:15:00,52801
2016-11-10 04:30:00,53952
2016-11-10 04:45:00,55324
2016-11-10 05:00:00,58021
2016-11-10 05:15:00,60449
2016-11-10 05:30:00,62633
2016-11-10 05:45:00,64679
2016-11-10 06:00:00,66748
2016-11-10 06:15:00,67583
2016-11-10 06:30:00,68247
2016-11-10 06:45:00,69004
2016-11-10 07:00:00,69817
2016-11-10 07:15:00,70334
2016-11-10 07:30:00,70693
2016-11-10 07:45:00,70851
2016-11-10 08:00:00,70374
2016-11-10 08:15:00,70836
2016-11-10 08:30:00,70980
2016-11-10 08:45:00,71509
2016-11-10 09:00:00,71510
2016-11-10 09:15:00,71572
2016-11-10 09:30:00,71687
2016-11-10 09:45:00,71950
2016-11-10 10:00:00,71951
2016-11-10 10:15:00,72134
2016-11-10 10:30:00,72450
2016-11-10 10:45:00,72619
2016-11-10 11:00:00,72215
2016-11-10 11:15:00,72170
2016-11-10 11:30:00,71925
2016-11-10 11:45:00,71676
2016-11-10 12:00:00,71737
2016-11-10 12:15:00,71577
2016-11-10 12:30:00,71077
2016-11-10 12:45:00,70388
2016-11-10 13:00:00,70143
2016-11-10 13:15:00,70125
2016-11-10 13:30:00,70186
2016-11-10 13:45:00,70074
2016-11-10 14:00:00,69974
2016-11-10 14:15:00,69845
2016-11-10 14:30:00,69666
2016-11-10 14:45:00,69311
2016-11-10 15:00:00,69262
2016-11-10 15:15:00,69577
2016-11-10 15:30:00,69828
2016-11-10 15:45:00,70828
2016-11-10 16:00:00,71810
2016-11-10 16:15:00,72452
2016-11-10 16:30:00,72546
2016-11-10 16:45:00,72487
2016-11-10 17:00:00,72051
2016-11-10 17:15:00,71764
2016-11-10 17:30:00,71522
2016-11-10 17:45:00,71342
2016-11-10 18:00:00,71044
2016-11-10 18:15:00,70441
2016-11-10 18:30:00,69694
2016-11-10 18:45:00,69086
2016-11-10 19:00:00,67897
2016-11-10 19:15:00,66357
2016-11-10 19:30:00,65325
2016-11-10 19:45:00,64567
2016-11-10 20:00:00,63686
2016-11-10 20:15:00,63094
2016-11-10 20:30:00,62179
2016-11-10 20:45:00,61629
2016-11-10 21:00:00,61088
2016-11-10 21:15:00,60154
2016-11-10 21:30:00,58622
2016-11-10 21:45:00,57610
2016-11-10 22:00:00,56404
2016-11-10 22:15:00,55319
2016-11-10 22:30:00,54493
2016-11-10 22:45:00,53608
2016-11-10 23:00:00,52484
2016-11-10 23:15:00,51921
2016-11-10 23:30:00,51179
2016-11-10 23:45:00,50611
2016-11-11 00:00:00,50150
2016-11-11 00:15:00,49705
2016-11-11 00:30:00,49664
2016-11-11 00:45:00,49398
2016-11-11 01:00:00,49015
2016-11-11 01:15:00,48732
2016-11-11 01:30:00,48764
2016-11-11 01:45:00,48884
2016-11-11 02:00:00,49195
2016-11-11 02:15:00,49108
2016-11-11 02:30:00,49339
2016-11-11 02:45:00,49448
2016-11-11 03:00:00,50169
2016-11-11 03:15:00,50512
2016-11-11 03:30:00,50878
2016-11-11 03:45:00,51509
2016-11-11 04:00:00,52585
2016-11-11 04:15:00,52909
2016-11-11 04:30:00,53899
2016-11-11 04:45:00,55347
2016-11-11 05:00:00,58615
2016-11-11 05:15:00,61012
2016-11-11 05:30:00,63175
2016-11-11 05:45:00,64799
2016-11-11 06:00:00,66812
2016-11-11 06:15:00,68001
2016-11-11 06:30:00,68603
2016-11-11 06:45:00,69274
2016-11-11 07:00:00,70098
2016-11-11 07:15:00,70567
2016-11-11 07:30:00,70873
2016-11-11 07:45:00,71215
2016-11-11 08:00:00,70999
2016-11-11 08:15:00,71291
2016-11-11 08:30:00,71537
2016-11-11 08:45:00,71691
2016-11-11 09:00:00,71840
2016-11-11 09:15:00,72231
2016-11-11 09:30:00,72545
2016-11-11 09:45:00,72626
2016-11-11 10:00:00,72664
2016-11-11 10:15:00,72907
2016-11-11 10:30:00,72701
2016-11-11 10:45:00,72109
2016-11-11 11:00:00,72279
2016-11-11 11:15:00,71991
2016-11-11 11:30:00,71963
2016-11-11 11:45:00,71336
2016-11-11 12:00:00,71099
2016-11-11 12:15:00,70396
2016-11-11 12:30:00,69903
2016-11-11 12:45:00,68800
2016-11-11 13:00:00,68654
2016-11-11 13:15:00,68834
2016-11-11 13:30:00,68569
2016-11-11 13:45:00,68585
2016-11-11 14:00:00,68610
2016-11-11 14:15:00,68366
2016-11-11 14:30:00,68223
2016-11-11 14:45:00,68267
2016-11-11 15:00:00,68276
2016-11-11 15:15:00,69063
2016-11-11 15:30:00,69480
2016-11-11 15:45:00,70644
2016-11-11 16:00:00,71282
2016-11-11 16:15:00,72288
2016-11-11 16:30:00,72341
2016-11-11 16:45:00,72094
2016-11-11 17:00:00,71427
2016-11-11 17:15:00,70701
2016-11-11 17:30:00,70500
2016-11-11 17:45:00,70214
2016-11-11 18:00:00,69560
2016-11-11 18:15:00,68627
2016-11-11 18:30:00,67578
2016-11-11 18:45:00,66909
2016-11-11 19:00:00,65390
2016-11-11 19:15:00,64094
2016-11-11 19:30:00,63100
2016-11-11 19:45:00,61946
2016-11-11 20:00:00,61413
2016-11-11 20:15:00,60759
2016-11-11 20:30:00,59654
2016-11-11 20:45:00,58734
2016-11-11 21:00:00,58700
2016-11-11 21:15:00,58488
2016-11-11 21:30:00,57263
2016-11-11 21:45:00,56427
2016-11-11 22:00:00,55381
2016-11-11 22:15:00,54803
2016-11-11 22:30:00,53890
2016-11-11 22:45:00,52846
2016-11-11 23:00:00,52646
2016-11-11 23:15:00,51127
2016-11-11 23:30:00,50576
2016-11-11 23:45:00,50120
2016-11-12 00:00:00,49821
2016-11-12 00:15:00,49106
2016-11-12 00:30:00,48689
2016-11-12 00:45:00,48107
2016-11-12 01:00:00,48058
2016-11-12 01:15:00,47797
2016-11-12 01:30:00,47618
2016-11-12 01:45:00,47130
2016-11-12 02:00:00,47067
2016-11-12 02:15:00,46958
2016-11-12 02:30:00,47033
2016-11-12 02:45:00,46863
2016-11-12 03:00:00,46995
2016-11-12 03:15:00,46721
2016-11-12 03:30:00,46592
2016-11-12 03:45:00,46274
2016-11-12 04:00:00,46791
2016-11-12 04:15:00,46603
2016-11-12 04:30:00,46691
2016-11-12 04:45:00,46402
2016-11-12 05:00:00,47318
2016-11-12 05:15:00,48058
2016-11-12 05:30:00,48919
2016-11-12 05:45:00,49753
2016-11-12 06:00:00,50883
2016-11-12 06:15:00,51716
2016-11-12 06:30:00,52491
2016-11-12 06:45:00,53323
2016-11-12 07:00:00,54065
2016-11-12 07:15:00,54895
2016-11-12 07:30:00,55821
2016-11-12 07:45:00,56908
2016-11-12 08:00:00,57860
2016-11-12 08:15:00,58304
2016-11-12 08:30:00,58771
2016-11-12 08:45:00,59285
2016-11-12 09:00:00,60310
2016-11-12 09:15:00,60275
2016-11-12 09:30:00,60564
2016-11-12 09:45:00,60809
2016-11-12 10:00:00,60848
2016-11-12 10:15:00,61125
2016-11-12 10:30:00,61215
2016-11-12 10:45:00,60859
2016-11-12 11:00:00,60455
2016-11-12 11:15:00,59875
2016-11-12 11:30:00,59452
2016-11-12 11:45:00,58989
2016-11-12 12:00:00,58952
2016-11-12 12:15:00,58537
2016-11-12 12:30:00,58124
2016-11-12 12:45:00,55976
2016-11-12 13:00:00,55130
2016-11-12 13:15:00,54847
2016-11-12 13:30:00,55037
2016-11-12 13:45:00,55115
2016-11-12 14:00:00,55722
2016-11-12 14:15:00,56150
2016-11-12 14:30:00,56150
2016-11-12 14:45:00,56241
2016-11-12 15:00:00,56372
2016-11-12 15:15:00,57008
2016-11-12 15:30:00,57825
2016-11-12 15:45:00,59376
2016-11-12 16:00:00,60643
2016-11-12 16:15:00,61635
2016-11-12 16:30:00,62105
2016-11-12 16:45:00,61666
2016-11-12 17:00:00,61973
2016-11-12 17:15:00,61164
2016-11-12 17:30:00,60839
2016-11-12 17:45:00,60432
2016-11-12 18:00:00,60433
2016-11-12 18:15:00,59723
2016-11-12 18:30:00,58968
2016-11-12 18:45:00,57903
2016-11-12 19:00:00,57216
2016-11-12 19:15:00,55805
2016-11-12 19:30:00,54788
2016-11-12 19:45:00,53860
2016-11-12 20:00:00,53583
2016-11-12 20:15:00,53119
2016-11-12 20:30:00,52358
2016-11-12 20:45:00,51812
2016-11-12 21:00:00,52882
2016-11-12 21:15:00,52051
2016-11-12 21:30:00,50901
2016-11-12 21:45:00,50265
2016-11-12 22:00:00,49689
2016-11-12 22:15:00,48882
2016-11-12 22:30:00,48410
2016-11-12 22:45:00,47628
2016-11-12 23:00:00,47032
2016-11-12 23:15:00,46536
2016-11-12 23:30:00,45926
2016-11-12 23:45:00,44686
2016-11-13 00:00:00,44459
2016-11-13 00:15:00,44220
2016-11-13 00:30:00,44092
2016-11-13 00:45:00,43691
2016-11-13 01:00:00,43658
2016-11-13 01:15:00,43470
2016-11-13 01:30:00,43458
2016-11-13 01:45:00,42776
2016-11-13 02:00:00,42473
2016-11-13 02:15:00,42536
2016-11-13 02:30:00,42235
2016-11-13 02:45:00,42096
2016-11-13 03:00:00,42194
2016-11-13 03:15:00,42265
2016-11-13 03:30:00,42198
2016-11-13 03:45:00,42124
2016-11-13 04:00:00,42570
2016-11-13 04:15:00,42201
2016-11-13 04:30:00,41754
2016-11-13 04:45:00,41446
2016-11-13 05:00:00,41512
2016-11-13 05:15:00,41773
2016-11-13 05:30:00,41928
2016-11-13 05:45:00,42248
2016-11-13 06:00:00,43052
2016-11-13 06:15:00,43460
2016-11-13 06:30:00,43663
2016-11-13 06:45:00,44474
2016-11-13 07:00:00,45146
2016-11-13 07:15:00,46379
2016-11-13 07:30:00,47227
2016-11-13 07:45:00,48017
2016-11-13 08:00:00,48826
2016-11-13 08:15:00,49850
2016-11-13 08:30:00,50845
2016-11-13 08:45:00,51079
2016-11-13 09:00:00,51956
2016-11-13 09:15:00,53077
2016-11-13 09:30:00,53351
2016-11-13 09:45:00,54134
2016-11-13 10:00:00,54906
2016-11-13 10:15:00,55969
2016-11-13 10:30:00,56142
2016-11-13 10:45:00,55778
2016-11-13 11:00:00,55596
2016-11-13 11:15:00,55005
2016-11-13 11:30:00,54479
2016-11-13 11:45:00,54172
2016-11-13 12:00:00,54168
2016-11-13 12:15:00,53128
2016-11-13 12:30:00,52572
2016-11-13 12:45:00,52228
2016-11-13 13:00:00,52285
2016-11-13 13:15:00,52540
2016-11-13 13:30:00,52416
2016-11-13 13:45:00,52430
2016-11-13 14:00:00,53009
2016-11-13 14:15:00,52624
2016-11-13 14:30:00,52468
2016-11-13 14:45:00,52169
2016-11-13 15:00:00,52292
2016-11-13 15:15:00,52428
2016-11-13 15:30:00,53724
2016-11-13 15:45:00,55460
2016-11-13 16:00:00,56950
2016-11-13 16:15:00,57831
2016-11-13 16:30:00,58504
2016-11-13 16:45:00,58966
2016-11-13 17:00:00,59398
2016-11-13 17:15:00,59281
2016-11-13 17:30:00,58860
2016-11-13 17:45:00,58545
2016-11-13 18:00:00,58084
2016-11-13 18:15:00,57605
2016-11-13 18:30:00,57344
2016-11-13 18:45:00,56253
2016-11-13 19:00:00,56055
2016-11-13 19:15:00,55147
2016-11-13 19:30:00,53875
2016-11-13 19:45:00,53108
2016-11-13 20:00:00,53197
2016-11-13 20:15:00,52889
2016-11-13 20:30:00,52688
2016-11-13 20:45:00,52772
2016-11-13 21:00:00,53388
2016-11-13 21:15:00,53191
2016-11-13 21:30:00,52195
2016-11-13 21:45:00,51522
2016-11-13 22:00:00,50654
2016-11-13 22:15:00,49822
2016-11-13 22:30:00,48951
2016-11-13 22:45:00,48187
2016-11-13 23:00:00,47938
2016-11-13 23:15:00,47615
