Date,MAW
2016-10-27 22:23:00,8489
2016-10-27 22:23:15,8290
2016-10-27 22:23:30,8102
2016-10-27 22:23:45,7805
2016-10-28 22:00:00,7415
2016-10-28 22:00:15,7228
2016-10-28 22:00:30,7096
2016-10-28 22:00:45,6983
2016-10-28 22:01:00,6885
2016-10-28 22:01:15,6803
2016-10-28 22:01:30,6726
2016-10-28 22:01:45,6688
2016-10-28 22:02:00,6653
2016-10-28 22:02:15,6604
2016-10-28 22:02:30,6574
2016-10-28 22:02:45,6583
2016-10-28 22:03:00,6606
2016-10-28 22:03:15,6609
2016-10-28 22:03:30,6594
2016-10-28 22:03:45,6581
2016-10-28 22:04:00,6647
2016-10-28 22:04:15,6643
2016-10-28 22:04:30,6626
2016-10-28 22:04:45,6600
2016-10-28 22:05:00,6685
2016-10-28 22:05:15,6627
2016-10-28 22:05:30,6674
2016-10-28 22:05:45,6660
2016-10-28 22:06:00,6607
2016-10-28 22:06:15,6801
2016-10-28 22:06:30,6879
2016-10-28 22:06:45,7008
2016-10-28 22:07:00,7147
2016-10-28 22:07:15,7346
2016-10-28 22:07:30,7908
2016-10-28 22:07:45,8250
2016-10-28 22:08:00,8425
2016-10-28 22:08:15,8520
2016-10-28 22:08:30,8703
2016-10-28 22:08:45,8779
2016-10-28 22:09:00,8926
2016-10-28 22:09:15,9116
2016-10-28 22:09:30,9151
2016-10-28 22:09:45,9241
2016-10-28 22:10:00,9339
2016-10-28 22:10:15,9417
2016-10-28 22:10:30,9474
2016-10-28 22:10:45,9604
2016-10-28 22:11:00,9772
2016-10-28 22:11:15,9918
2016-10-28 22:11:30,10030
2016-10-28 22:11:45,9628
2016-10-28 22:12:00,9608
2016-10-28 22:12:15,9673
2016-10-28 22:12:30,9255
2016-10-28 22:12:45,9261
2016-10-28 22:13:00,8815
2016-10-28 22:13:15,9005
2016-10-28 22:13:30,8941
2016-10-28 22:13:45,8645
2016-10-28 22:14:00,8612
2016-10-28 22:14:15,8286
2016-10-28 22:14:30,8335
2016-10-28 22:14:45,8866
2016-10-28 22:15:00,9106
2016-10-28 22:15:15,8498
2016-10-28 22:15:30,8484
2016-10-28 22:15:45,8464
2016-10-28 22:16:00,8611
2016-10-28 22:16:15,9044
2016-10-28 22:16:30,9059
2016-10-28 22:16:45,8442
2016-10-28 22:17:00,8641
2016-10-28 22:17:15,8703
2016-10-28 22:17:30,9027
2016-10-28 22:17:45,8910
2016-10-28 22:18:00,8999
2016-10-28 22:18:15,9229
2016-10-28 22:18:30,9274
2016-10-28 22:18:45,9358
2016-10-28 22:19:00,9471
2016-10-28 22:19:15,9520
2016-10-28 22:19:30,9434
2016-10-28 22:19:45,9027
2016-10-28 22:20:00,9264
2016-10-28 22:20:15,9213
2016-10-28 22:20:30,8653
2016-10-28 22:20:45,8864
2016-10-28 22:21:00,8319
2016-10-28 22:21:15,8406
2016-10-28 22:21:30,8812
2016-10-28 22:21:45,8869
2016-10-28 22:22:00,8842
2016-10-28 22:22:15,8735
2016-10-28 22:22:30,8593
2016-10-28 22:22:45,8230
2016-10-28 22:23:00,7859
2016-10-28 22:23:15,7665
2016-10-28 22:23:30,7496
2016-10-28 22:23:45,7191
2016-10-29 22:00:00,6785
2016-10-29 22:00:15,6591
2016-10-29 22:00:30,6447
2016-10-29 22:00:45,6339
2016-10-29 22:01:00,6257
2016-10-29 22:01:15,6187
2016-10-29 22:01:30,6117
2016-10-29 22:01:45,6086
2016-10-29 22:02:00,6068
2016-10-29 22:02:15,6039
2016-10-29 22:02:30,6024
2016-10-29 22:02:45,6020
2016-10-29 22:03:00,6019
2016-10-29 22:03:15,6019
2016-10-29 22:03:30,6023
2016-10-29 22:03:45,6033
2016-10-29 22:04:00,6040
2016-10-29 22:04:15,6062
2016-10-29 22:04:30,6038
2016-10-29 22:04:45,6034
2016-10-29 22:05:00,6087
2016-10-29 22:05:15,6093
2016-10-29 22:05:30,6078
2016-10-29 22:05:45,6052
2016-10-29 22:06:00,6119
2016-10-29 22:06:15,6039
2016-10-29 22:06:30,6055
2016-10-29 22:06:45,5971
2016-10-29 22:07:00,5834
2016-10-29 22:07:15,5937
2016-10-29 22:07:30,6976
2016-10-29 22:07:45,7109
2016-10-29 22:08:00,7255
2016-10-29 22:08:15,7436
2016-10-29 22:08:30,7590
2016-10-29 22:08:45,7916
2016-10-29 22:09:00,8104
2016-10-29 22:09:15,8227
2016-10-29 22:09:30,8438
2016-10-29 22:09:45,8555
2016-10-29 22:10:00,8727
2016-10-29 22:10:15,8980
2016-10-29 22:10:30,9033
2016-10-29 22:10:45,9079
2016-10-29 22:11:00,9210
2016-10-29 22:11:15,9300
2016-10-29 22:11:30,9366
2016-10-29 22:11:45,9522
2016-10-29 22:12:00,9701
2016-10-29 22:12:15,9877
2016-10-29 22:12:30,10001
2016-10-29 22:12:45,9637
2016-10-29 22:13:00,9594
2016-10-29 22:13:15,9669
2016-10-29 22:13:30,9219
2016-10-29 22:13:45,9202
2016-10-29 22:14:00,8880
2016-10-29 22:14:15,9009
2016-10-29 22:14:30,8976
2016-10-29 22:14:45,8573
2016-10-29 22:15:00,8530
2016-10-29 22:15:15,8231
2016-10-29 22:15:30,8320
2016-10-29 22:15:45,8822
2016-10-29 22:16:00,9087
2016-10-29 22:16:15,8464
2016-10-29 22:16:30,8448
2016-10-29 22:16:45,8471
2016-10-29 22:17:00,8700
2016-10-29 22:17:15,9026
2016-10-29 22:17:30,9119
2016-10-29 22:17:45,8637
2016-10-29 22:18:00,8912
2016-10-29 22:18:15,8990
2016-10-29 22:18:30,9374
2016-10-29 22:18:45,9241
2016-10-29 22:19:00,9336
2016-10-29 22:19:15,9608
2016-10-29 22:19:30,9581
2016-10-29 22:19:45,9613
2016-10-29 22:20:00,9693
2016-10-29 22:20:15,9737
2016-10-29 22:20:30,9623
2016-10-29 22:20:45,9173
2016-10-29 22:21:00,9330
2016-10-29 22:21:15,9348
2016-10-29 22:21:30,8693
2016-10-29 22:21:45,8876
2016-10-29 22:22:00,8355
2016-10-29 22:22:15,8389
2016-10-29 22:22:30,8818
2016-10-29 22:22:45,8956
2016-10-29 22:23:00,8995
2016-10-29 22:23:15,8886
2016-10-29 22:23:30,8759
2016-10-29 22:23:45,8378
2016-10-29 22:24:00,7987
2016-10-29 22:24:15,7795
2016-10-29 22:24:30,7639
2016-10-29 22:24:45,7655
2016-10-30 23:00:00,7949
2016-10-30 23:00:15,7943
2016-10-30 23:00:30,7887
2016-10-30 23:00:45,7822
2016-10-30 23:01:00,7751
2016-10-30 23:01:15,7684
2016-10-30 23:01:30,7656
2016-10-30 23:01:45,7655
2016-10-30 23:02:00,7662
2016-10-30 23:02:15,7643
2016-10-30 23:02:30,7662
2016-10-30 23:02:45,7706
2016-10-30 23:03:00,7727
2016-10-30 23:03:15,7671
2016-10-30 23:03:30,7702
2016-10-30 23:03:45,7763
2016-10-30 23:04:00,8100
2016-10-30 23:04:15,8185
2016-10-30 23:04:30,8291
2016-10-30 23:04:45,8419
2016-10-30 23:05:00,8700
2016-10-30 23:05:15,8860
2016-10-30 23:05:30,9092
2016-10-30 23:05:45,9345
2016-10-30 23:06:00,9702
2016-10-30 23:06:15,10206
2016-10-30 23:06:30,10505
2016-10-30 23:06:45,10834
2016-10-30 23:07:00,11147
2016-10-30 23:07:15,11355
2016-10-30 23:07:30,11544
2016-10-30 23:07:45,11789
2016-10-30 23:08:00,11936
2016-10-30 23:08:15,11843
2016-10-30 23:08:30,11804
2016-10-30 23:08:45,11842
2016-10-30 23:09:00,11864
2016-10-30 23:09:15,11783
2016-10-30 23:09:30,11773
2016-10-30 23:09:45,11906
2016-10-30 23:10:00,11987
2016-10-30 23:10:15,11993
2016-10-30 23:10:30,12007
2016-10-30 23:10:45,12071
2016-10-30 23:11:00,12128
2016-10-30 23:11:15,12206
2016-10-30 23:11:30,12233
2016-10-30 23:11:45,12678
2016-10-30 23:12:00,11667
2016-10-30 23:12:15,11552
2016-10-30 23:12:30,11599
2016-10-30 23:12:45,11359
2016-10-30 23:13:00,11735
2016-10-30 23:13:15,11385
2016-10-30 23:13:30,11302
2016-10-30 23:13:45,11495
2016-10-30 23:14:00,11442
2016-10-30 23:14:15,11226
2016-10-30 23:14:30,10912
2016-10-30 23:14:45,10801
2016-10-30 23:15:00,9559
2016-10-30 23:15:15,11159
2016-10-30 23:15:30,11185
2016-10-30 23:15:45,11167
2016-10-30 23:16:00,11112
2016-10-30 23:16:15,10232
2016-10-30 23:16:30,8665
2016-10-30 23:16:45,8779
2016-10-30 23:17:00,8893
2016-10-30 23:17:15,9006
2016-10-30 23:17:30,9120
2016-10-30 23:17:45,9233
2016-10-30 23:18:00,9347
2016-10-30 23:18:15,9460
2016-10-30 23:18:30,9574
2016-10-30 23:18:45,9687
2016-10-30 23:19:00,9801
2016-10-30 23:19:15,9914
2016-10-30 23:19:30,10028
2016-10-30 23:19:45,10141
2016-10-30 23:20:00,10255
2016-10-30 23:20:15,10368
2016-10-30 23:20:30,10482
2016-10-30 23:20:45,10595
2016-10-30 23:21:00,10456
2016-10-30 23:21:15,10386
2016-10-30 23:21:30,10889
2016-10-30 23:21:45,10131
2016-10-30 23:22:00,10117
2016-10-30 23:22:15,9911
2016-10-30 23:22:30,9782
2016-10-30 23:22:45,9540
2016-10-30 23:23:00,9360
2016-10-30 23:23:15,9192
2016-10-30 23:23:30,8983
2016-10-30 23:23:45,8841
2016-10-31 23:00:00,7242
2016-10-31 23:00:15,7114
2016-10-31 23:00:30,7055
2016-10-31 23:00:45,6732
2016-10-31 23:01:00,6901
2016-10-31 23:01:15,6866
2016-10-31 23:01:30,6774
2016-10-31 23:01:45,6732
2016-10-31 23:02:00,6743
2016-10-31 23:02:15,6720
2016-10-31 23:02:30,6769
2016-10-31 23:02:45,6794
2016-10-31 23:03:00,6868
2016-10-31 23:03:15,6922
2016-10-31 23:03:30,6926
2016-10-31 23:03:45,6967
2016-10-31 23:04:00,7096
2016-10-31 23:04:15,7186
2016-10-31 23:04:30,7277
2016-10-31 23:04:45,7385
2016-10-31 23:05:00,7600
2016-10-31 23:05:15,7759
2016-10-31 23:05:30,7956
2016-10-31 23:05:45,8149
2016-10-31 23:06:00,8485
2016-10-31 23:06:15,8902
2016-10-31 23:06:30,9254
2016-10-31 23:06:45,9552
2016-10-31 23:07:00,9813
2016-10-31 23:07:15,10063
2016-10-31 23:07:30,10205
2016-10-31 23:07:45,10503
2016-10-31 23:08:00,10533
2016-10-31 23:08:15,10564
2016-10-31 23:08:30,10530
2016-10-31 23:08:45,10463
2016-10-31 23:09:00,10476
2016-10-31 23:09:15,10543
2016-10-31 23:09:30,10333
2016-10-31 23:09:45,10519
2016-10-31 23:10:00,10545
2016-10-31 23:10:15,10604
2016-10-31 23:10:30,10636
2016-10-31 23:10:45,10663
2016-10-31 23:11:00,10659
2016-10-31 23:11:15,10710
2016-10-31 23:11:30,10750
2016-10-31 23:11:45,10516
2016-10-31 23:12:00,10474
2016-10-31 23:12:15,10684
2016-10-31 23:12:30,10391
2016-10-31 23:12:45,10495
2016-10-31 23:13:00,10392
2016-10-31 23:13:15,10393
2016-10-31 23:13:30,10324
2016-10-31 23:13:45,10037
2016-10-31 23:14:00,10031
2016-10-31 23:14:15,9737
2016-10-31 23:14:30,9893
2016-10-31 23:14:45,10396
2016-10-31 23:15:00,10789
2016-10-31 23:15:15,9963
2016-10-31 23:15:30,9928
2016-10-31 23:15:45,9913
2016-10-31 23:16:00,10181
2016-10-31 23:16:15,10660
2016-10-31 23:16:30,10984
2016-10-31 23:16:45,10146
2016-10-31 23:17:00,10203
2016-10-31 23:17:15,10247
2016-10-31 23:17:30,10536
2016-10-31 23:17:45,10408
2016-10-31 23:18:00,10343
2016-10-31 23:18:15,10605
2016-10-31 23:18:30,10544
2016-10-31 23:18:45,10608
2016-10-31 23:19:00,10549
2016-10-31 23:19:15,10514
2016-10-31 23:19:30,10413
2016-10-31 23:19:45,10426
2016-10-31 23:20:00,10183
2016-10-31 23:20:15,9302
2016-10-31 23:20:30,9649
2016-10-31 23:20:45,9608
2016-10-31 23:21:00,9115
2016-10-31 23:21:15,9040
2016-10-31 23:21:30,9443
2016-10-31 23:21:45,9000
2016-10-31 23:22:00,8907
2016-10-31 23:22:15,8761
2016-10-31 23:22:30,8533
2016-10-31 23:22:45,8215
2016-10-31 23:23:00,7877
2016-10-31 23:23:15,7691
2016-10-31 23:23:30,7523
2016-10-31 23:23:45,7301
2016-11-01 23:00:00,8835
2016-11-01 23:00:15,8769
2016-11-01 23:00:30,8684
2016-11-01 23:00:45,8597
2016-11-01 23:01:00,8513
2016-11-01 23:01:15,8461
2016-11-01 23:01:30,8415
2016-11-01 23:01:45,8382
2016-11-01 23:02:00,8373
2016-11-01 23:02:15,8369
2016-11-01 23:02:30,8397
2016-11-01 23:02:45,8445
2016-11-01 23:03:00,8492
2016-11-01 23:03:15,8516
2016-11-01 23:03:30,8542
2016-11-01 23:03:45,8574
2016-11-01 23:04:00,8760
2016-11-01 23:04:15,8844
2016-11-01 23:04:30,8924
2016-11-01 23:04:45,9041
2016-11-01 23:05:00,9224
2016-11-01 23:05:15,9393
2016-11-01 23:05:30,9555
2016-11-01 23:05:45,9734
2016-11-01 23:06:00,10041
2016-11-01 23:06:15,10459
2016-11-01 23:06:30,10777
2016-11-01 23:06:45,11052
2016-11-01 23:07:00,11360
2016-11-01 23:07:15,11579
2016-11-01 23:07:30,10500
2016-11-01 23:07:45,10760
2016-11-01 23:08:00,10796
2016-11-01 23:08:15,10814
2016-11-01 23:08:30,10782
2016-11-01 23:08:45,10735
2016-11-01 23:09:00,10747
2016-11-01 23:09:15,10800
2016-11-01 23:09:30,10605
2016-11-01 23:09:45,10786
2016-11-01 23:10:00,10819
2016-11-01 23:10:15,10875
2016-11-01 23:10:30,10905
2016-11-01 23:10:45,10940
2016-11-01 23:11:00,10934
2016-11-01 23:11:15,10990
2016-11-01 23:11:30,11030
2016-11-01 23:11:45,10848
2016-11-01 23:12:00,10755
2016-11-01 23:12:15,10977
2016-11-01 23:12:30,10679
2016-11-01 23:12:45,10794
2016-11-01 23:13:00,10753
2016-11-01 23:13:15,10709
2016-11-01 23:13:30,10655
2016-11-01 23:13:45,10341
2016-11-01 23:14:00,10327
2016-11-01 23:14:15,10057
2016-11-01 23:14:30,10236
2016-11-01 23:14:45,10669
2016-11-01 23:15:00,10966
2016-11-01 23:15:15,10277
2016-11-01 23:15:30,10250
2016-11-01 23:15:45,10245
2016-11-01 23:16:00,10548
2016-11-01 23:16:15,10877
2016-11-01 23:16:30,11140
2016-11-01 23:16:45,10587
2016-11-01 23:17:00,10674
2016-11-01 23:17:15,10728
2016-11-01 23:17:30,11029
2016-11-01 23:17:45,10910
2016-11-01 23:18:00,10840
2016-11-01 23:18:15,11088
2016-11-01 23:18:30,11019
2016-11-01 23:18:45,11052
2016-11-01 23:19:00,10982
2016-11-01 23:19:15,10939
2016-11-01 23:19:30,10832
2016-11-01 23:19:45,10821
2016-11-01 23:20:00,10539
2016-11-01 23:20:15,9656
2016-11-01 23:20:30,9950
2016-11-01 23:20:45,9899
2016-11-01 23:21:00,9396
2016-11-01 23:21:15,9289
2016-11-01 23:21:30,9683
2016-11-01 23:21:45,9333
2016-11-01 23:22:00,9272
2016-11-01 23:22:15,9125
2016-11-01 23:22:30,8908
2016-11-01 23:22:45,8546
2016-11-01 23:23:00,8213
2016-11-01 23:23:15,7997
2016-11-01 23:23:30,7808
2016-11-01 23:23:45,7684
2016-11-02 23:00:00,7679
2016-11-02 23:00:15,7579
2016-11-02 23:00:30,7503
2016-11-02 23:00:45,7436
2016-11-02 23:01:00,7363
2016-11-02 23:01:15,7305
2016-11-02 23:01:30,7257
2016-11-02 23:01:45,7237
2016-11-02 23:02:00,7229
2016-11-02 23:02:15,7231
2016-11-02 23:02:30,7278
2016-11-02 23:02:45,7310
2016-11-02 23:03:00,7360
2016-11-02 23:03:15,7377
2016-11-02 23:03:30,7394
2016-11-02 23:03:45,7426
2016-11-02 23:04:00,7563
2016-11-02 23:04:15,7625
2016-11-02 23:04:30,7697
2016-11-02 23:04:45,7781
2016-11-02 23:05:00,7964
2016-11-02 23:05:15,8004
2016-11-02 23:05:30,8182
2016-11-02 23:05:45,8303
2016-11-02 23:06:00,8519
2016-11-02 23:06:15,8874
2016-11-02 23:06:30,9130
2016-11-02 23:06:45,9439
2016-11-02 23:07:00,9708
2016-11-02 23:07:15,9926
2016-11-02 23:07:30,11792
2016-11-02 23:07:45,11903
2016-11-02 23:08:00,12043
2016-11-02 23:08:15,11974
2016-11-02 23:08:30,11965
2016-11-02 23:08:45,12022
2016-11-02 23:09:00,12080
2016-11-02 23:09:15,11952
2016-11-02 23:09:30,11969
2016-11-02 23:09:45,12142
2016-11-02 23:10:00,12206
2016-11-02 23:10:15,12220
2016-11-02 23:10:30,12241
2016-11-02 23:10:45,12300
2016-11-02 23:11:00,12348
2016-11-02 23:11:15,12414
2016-11-02 23:11:30,12447
2016-11-02 23:11:45,12656
2016-11-02 23:12:00,12121
2016-11-02 23:12:15,12250
2016-11-02 23:12:30,12010
2016-11-02 23:12:45,12199
2016-11-02 23:13:00,11994
2016-11-02 23:13:15,11942
2016-11-02 23:13:30,11866
2016-11-02 23:13:45,11702
2016-11-02 23:14:00,11660
2016-11-02 23:14:15,11447
2016-11-02 23:14:30,11611
2016-11-02 23:14:45,11631
2016-11-02 23:15:00,10944
2016-11-02 23:15:15,11536
2016-11-02 23:15:30,11604
2016-11-02 23:15:45,11547
2016-11-02 23:16:00,11838
2016-11-02 23:16:15,11365
2016-11-02 23:16:30,10692
2016-11-02 23:16:45,12138
2016-11-02 23:17:00,12277
2016-11-02 23:17:15,12334
2016-11-02 23:17:30,12508
2016-11-02 23:17:45,12501
2016-11-02 23:18:00,12441
2016-11-02 23:18:15,12485
2016-11-02 23:18:30,12517
2016-11-02 23:18:45,12519
2016-11-02 23:19:00,12473
2016-11-02 23:19:15,12378
2016-11-02 23:19:30,12356
2016-11-02 23:19:45,12257
2016-11-02 23:20:00,12055
2016-11-02 23:20:15,11677
2016-11-02 23:20:30,11297
2016-11-02 23:20:45,11266
2016-11-02 23:21:00,10662
2016-11-02 23:21:15,10614
2016-11-02 23:21:30,10903
2016-11-02 23:21:45,10867
2016-11-02 23:22:00,10833
2016-11-02 23:22:15,10753
2016-11-02 23:22:30,10619
2016-11-02 23:22:45,10190
2016-11-02 23:23:00,9773
2016-11-02 23:23:15,9553
2016-11-02 23:23:30,9377
2016-11-02 23:23:45,9258
2016-11-03 23:00:00,9236
2016-11-03 23:00:15,9136
2016-11-03 23:00:30,9040
2016-11-03 23:00:45,8957
2016-11-03 23:01:00,8875
2016-11-03 23:01:15,8821
2016-11-03 23:01:30,8795
2016-11-03 23:01:45,8777
2016-11-03 23:02:00,8768
2016-11-03 23:02:15,8763
2016-11-03 23:02:30,8800
2016-11-03 23:02:45,8839
2016-11-03 23:03:00,8869
2016-11-03 23:03:15,8861
2016-11-03 23:03:30,8882
2016-11-03 23:03:45,8915
2016-11-03 23:04:00,9120
2016-11-03 23:04:15,9176
2016-11-03 23:04:30,9232
2016-11-03 23:04:45,9328
2016-11-03 23:05:00,9488
2016-11-03 23:05:15,9576
2016-11-03 23:05:30,9713
2016-11-03 23:05:45,9845
2016-11-03 23:06:00,10076
2016-11-03 23:06:15,10470
2016-11-03 23:06:30,10719
2016-11-03 23:06:45,11005
2016-11-03 23:07:00,11316
2016-11-03 23:07:15,11518
2016-11-03 23:07:30,11752
2016-11-03 23:07:45,11865
2016-11-03 23:08:00,12011
2016-11-03 23:08:15,11934
2016-11-03 23:08:30,11924
2016-11-03 23:08:45,11987
2016-11-03 23:09:00,12041
2016-11-03 23:09:15,11917
2016-11-03 23:09:30,11924
2016-11-03 23:09:45,12101
2016-11-03 23:10:00,12169
2016-11-03 23:10:15,12186
2016-11-03 23:10:30,12208
2016-11-03 23:10:45,12270
2016-11-03 23:11:00,12313
2016-11-03 23:11:15,12379
2016-11-03 23:11:30,12415
2016-11-03 23:11:45,12676
2016-11-03 23:12:00,12081
2016-11-03 23:12:15,12229
2016-11-03 23:12:30,11974
2016-11-03 23:12:45,12161
2016-11-03 23:13:00,11956
2016-11-03 23:13:15,11899
2016-11-03 23:13:30,11821
2016-11-03 23:13:45,11643
2016-11-03 23:14:00,11597
2016-11-03 23:14:15,11381
2016-11-03 23:14:30,11556
2016-11-03 23:14:45,11568
2016-11-03 23:15:00,10840
2016-11-03 23:15:15,11475
2016-11-03 23:15:30,11556
2016-11-03 23:15:45,11494
2016-11-03 23:16:00,11812
2016-11-03 23:16:15,11323
2016-11-03 23:16:30,10608
2016-11-03 23:16:45,12116
2016-11-03 23:17:00,12265
2016-11-03 23:17:15,12327
2016-11-03 23:17:30,12509
2016-11-03 23:17:45,12498
2016-11-03 23:18:00,12437
2016-11-03 23:18:15,12482
2016-11-03 23:18:30,12508
2016-11-03 23:18:45,12508
2016-11-03 23:19:00,12462
2016-11-03 23:19:15,12362
2016-11-03 23:19:30,12336
2016-11-03 23:19:45,12239
2016-11-03 23:20:00,12025
2016-11-03 23:20:15,11628
2016-11-03 23:20:30,11260
2016-11-03 23:20:45,11238
2016-11-03 23:21:00,10596
2016-11-03 23:21:15,10550
2016-11-03 23:21:30,10892
2016-11-03 23:21:45,10820
2016-11-03 23:22:00,10794
2016-11-03 23:22:15,10710
2016-11-03 23:22:30,10578
2016-11-03 23:22:45,10146
2016-11-03 23:23:00,9727
2016-11-03 23:23:15,9507
2016-11-03 23:23:30,9329
2016-11-03 23:23:45,9098
2016-11-04 23:00:00,8835
2016-11-04 23:00:15,8684
2016-11-04 23:00:30,8561
2016-11-04 23:00:45,8457
2016-11-04 23:01:00,8366
2016-11-04 23:01:15,8303
2016-11-04 23:01:30,8263
2016-11-04 23:01:45,8244
2016-11-04 23:02:00,8221
2016-11-04 23:02:15,8198
2016-11-04 23:02:30,8208
2016-11-04 23:02:45,8234
2016-11-04 23:03:00,8276
2016-11-04 23:03:15,8302
2016-11-04 23:03:30,8287
2016-11-04 23:03:45,8261
2016-11-04 23:04:00,8337
2016-11-04 23:04:15,8344
2016-11-04 23:04:30,8362
2016-11-04 23:04:45,8365
2016-11-04 23:05:00,8441
2016-11-04 23:05:15,8340
2016-11-04 23:05:30,8455
2016-11-04 23:05:45,8470
2016-11-04 23:06:00,8493
2016-11-04 23:06:15,8695
2016-11-04 23:06:30,8921
2016-11-04 23:06:45,9174
2016-11-04 23:07:00,9418
2016-11-04 23:07:15,9609
2016-11-04 23:07:30,9077
2016-11-04 23:07:45,9244
2016-11-04 23:08:00,9376
2016-11-04 23:08:15,9475
2016-11-04 23:08:30,9603
2016-11-04 23:08:45,9701
2016-11-04 23:09:00,9828
2016-11-04 23:09:15,10075
2016-11-04 23:09:30,10093
2016-11-04 23:09:45,10088
2016-11-04 23:10:00,10210
2016-11-04 23:10:15,10290
2016-11-04 23:10:30,10340
2016-11-04 23:10:45,10472
2016-11-04 23:11:00,10571
2016-11-04 23:11:15,10718
2016-11-04 23:11:30,10811
2016-11-04 23:11:45,10651
2016-11-04 23:12:00,10497
2016-11-04 23:12:15,10652
2016-11-04 23:12:30,10266
2016-11-04 23:12:45,10217
2016-11-04 23:13:00,10180
2016-11-04 23:13:15,10136
2016-11-04 23:13:30,10098
2016-11-04 23:13:45,9644
2016-11-04 23:14:00,9598
2016-11-04 23:14:15,9345
2016-11-04 23:14:30,9516
2016-11-04 23:14:45,9960
2016-11-04 23:15:00,10223
2016-11-04 23:15:15,9648
2016-11-04 23:15:30,9675
2016-11-04 23:15:45,9694
2016-11-04 23:16:00,10032
2016-11-04 23:16:15,10201
2016-11-04 23:16:30,10323
2016-11-04 23:16:45,10087
2016-11-04 23:17:00,10381
2016-11-04 23:17:15,10471
2016-11-04 23:17:30,10823
2016-11-04 23:17:45,10725
2016-11-04 23:18:00,10723
2016-11-04 23:18:15,10952
2016-11-04 23:18:30,10835
2016-11-04 23:18:45,10823
2016-11-04 23:19:00,10820
2016-11-04 23:19:15,10798
2016-11-04 23:19:30,10697
2016-11-04 23:19:45,10452
2016-11-04 23:20:00,10301
2016-11-04 23:20:15,10098
2016-11-04 23:20:30,9662
2016-11-04 23:20:45,9716
2016-11-04 23:21:00,9167
2016-11-04 23:21:15,9099
2016-11-04 23:21:30,9488
2016-11-04 23:21:45,9539
2016-11-04 23:22:00,9596
2016-11-04 23:22:15,9485
2016-11-04 23:22:30,9350
2016-11-04 23:22:45,8975
2016-11-04 23:23:00,8560
2016-11-04 23:23:15,8357
2016-11-04 23:23:30,8210
2016-11-04 23:23:45,8110
2016-11-05 23:00:00,8101
2016-11-05 23:00:15,8009
2016-11-05 23:00:30,7885
2016-11-05 23:00:45,7772
2016-11-05 23:01:00,7679
2016-11-05 23:01:15,7615
2016-11-05 23:01:30,7569
2016-11-05 23:01:45,7549
2016-11-05 23:02:00,7525
2016-11-05 23:02:15,7489
2016-11-05 23:02:30,7477
2016-11-05 23:02:45,7495
2016-11-05 23:03:00,7523
2016-11-05 23:03:15,7534
2016-11-05 23:03:30,7513
2016-11-05 23:03:45,7480
2016-11-05 23:04:00,7500
2016-11-05 23:04:15,7475
2016-11-05 23:04:30,7444
2016-11-05 23:04:45,7382
2016-11-05 23:05:00,7393
2016-11-05 23:05:15,7188
2016-11-05 23:05:30,7223
2016-11-05 23:05:45,7092
2016-11-05 23:06:00,6865
2016-11-05 23:06:15,6969
2016-11-05 23:06:30,7043
2016-11-05 23:06:45,7214
2016-11-05 23:07:00,7380
2016-11-05 23:07:15,7543
2016-11-05 23:07:30,8297
2016-11-05 23:07:45,8515
2016-11-05 23:08:00,8686
2016-11-05 23:08:15,8788
2016-11-05 23:08:30,9002
2016-11-05 23:08:45,9150
2016-11-05 23:09:00,9300
2016-11-05 23:09:15,9575
2016-11-05 23:09:30,9634
2016-11-05 23:09:45,9644
2016-11-05 23:10:00,9785
2016-11-05 23:10:15,9873
2016-11-05 23:10:30,9934
2016-11-05 23:10:45,10106
2016-11-05 23:11:00,10261
2016-11-05 23:11:15,10444
2016-11-05 23:11:30,10562
2016-11-05 23:11:45,10274
2016-11-05 23:12:00,10180
2016-11-05 23:12:15,10316
2016-11-05 23:12:30,9845
2016-11-05 23:12:45,9806
2016-11-05 23:13:00,9704
2016-11-05 23:13:15,9700
2016-11-05 23:13:30,9710
2016-11-05 23:13:45,9197
2016-11-05 23:14:00,9135
2016-11-05 23:14:15,8875
2016-11-05 23:14:30,9028
2016-11-05 23:14:45,9462
2016-11-05 23:15:00,9665
2016-11-05 23:15:15,9159
2016-11-05 23:15:30,9166
2016-11-05 23:15:45,9213
2016-11-05 23:16:00,9545
2016-11-05 23:16:15,9676
2016-11-05 23:16:30,9723
2016-11-05 23:16:45,9575
2016-11-05 23:17:00,9929
2016-11-05 23:17:15,10041
2016-11-05 23:17:30,10487
2016-11-05 23:17:45,10354
2016-11-05 23:18:00,10416
2016-11-05 23:18:15,10689
2016-11-05 23:18:30,10599
2016-11-05 23:18:45,10571
2016-11-05 23:19:00,10605
2016-11-05 23:19:15,10629
2016-11-05 23:19:30,10497
2016-11-05 23:19:45,10051
2016-11-05 23:20:00,10077
2016-11-05 23:20:15,10007
2016-11-05 23:20:30,9330
2016-11-05 23:20:45,9503
2016-11-05 23:21:00,8943
2016-11-05 23:21:15,8890
2016-11-05 23:21:30,9315
2016-11-05 23:21:45,9595
2016-11-05 23:22:00,9676
2016-11-05 23:22:15,9580
2016-11-05 23:22:30,9467
2016-11-05 23:22:45,9039
2016-11-05 23:23:00,8572
2016-11-05 23:23:15,8364
2016-11-05 23:23:30,8224
2016-11-05 23:23:45,8239
2016-11-06 23:00:00,8484
2016-11-06 23:00:15,8463
